Semester,Division,Dept,Num,CourseName,CourseLevel,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
Spring, Dietrich College of Humanities and Social Sciences,ML,82428,HISTORY GERMAN FILM,Undergraduate,5,5,5,4,4,4,4,5,5,4
Spring, Dietrich College of Humanities and Social Sciences,ML,82433,TPC CONTMP CULT CHNA,Undergraduate,9.2,5,4.2,4.6,4.8,5,4.8,4.8,4.8,5
Spring, Dietrich College of Humanities and Social Sciences,ML,82451,STU LTN AM LIT & CUL,Undergraduate,9,4.5,3.83,4.17,4,4.33,4.17,4.33,4.33,4.17
Spring, Dietrich College of Humanities and Social Sciences,ML,82474,TPCS JAPANESE STDIES,Undergraduate,8.75,5,5,5,4.75,5,5,5,5,5
Spring, Dietrich College of Humanities and Social Sciences,ML,82502,SPEC TPCS: FFS,Undergraduate,6,5,5,5,5,5,5,5,5,5
Spring, Dietrich College of Humanities and Social Sciences,ML,82580,SR SEM MODERN LANG,Undergraduate,2.86,4.71,4.57,4.57,4.71,4.43,4.57,4.71,4.43,4.57
Spring, Dietrich College of Humanities and Social Sciences,ML,82599,RUSSIAN STUDY THESIS,Undergraduate,8,5,5,5,5,5,5,5,5,5
Spring, Dietrich College of Humanities and Social Sciences,ML,82705,TRANLATION WRKSHP II,Graduate,9.5,5,2.5,2,2,4,2.5,4,3,2
Spring, Dietrich College of Humanities and Social Sciences,ML,82780,GRAD RESRCH SEMINAR,Graduate,3.2,5,5,5,5,5,5,5,5,5
Spring, Dietrich College of Humanities and Social Sciences,ML,82888,TP SCND LANG ACQSTN,Graduate,7.79,4.64,4.36,4.43,4.14,4.5,4.57,4.79,4.21,4.43
Spring, Dietrich College of Humanities and Social Sciences,ML,82894,TCHG MODRN LNG CLTR,Graduate,8,5,5,5,5,5,5,5,5,5
Spring, School of Computer Science,MLG,10301,MACHINE LEARNING,Undergraduate,13,4.85,4.92,4.88,4.56,4.9,4.79,4.87,4.83,4.77
Summer, School of Computer Science,MLG,10301,MACHINE LEARNING,Undergraduate,14.64,4.71,4.64,4.57,4,4.86,4,4.86,4.36,4.14
Spring, School of Computer Science,MLG,10315,MACHINE LEARNING,Undergraduate,9.95,4.65,4.19,4.05,3.96,4.27,3.66,4.91,3.83,3.66
Spring, School of Computer Science,MLG,10403,DEEP RL & CONTROL,Undergraduate,18.78,4,3.11,3.33,2.56,4.11,2.78,3.67,3,3
Spring, School of Computer Science,MLG,10405,MCH LRNG LRG DTST UG,Undergraduate,11,5,5,5,4.88,5,4.75,5,4.75,4.5
Spring, School of Computer Science,MLG,10601,MACHINE LEARNING,Graduate,15.83,4.88,4.89,4.88,4.65,4.88,4.82,4.93,4.85,4.85
Summer, School of Computer Science,MLG,10601,MACHINE LEARNING,Graduate,14.44,4.88,4.63,4.75,4.63,4.69,4.56,4.94,4.56,4.56
Spring, School of Computer Science,MLG,10605,MCH LRNG LRG DTAST,Graduate,10.28,4.7,4.56,4.58,4.56,4.51,4.43,4.85,4.45,4.17
Summer, School of Computer Science,MLG,10606,MATH FOR ML,Graduate,10,4.56,4.44,4.33,4.11,4.33,4.22,4.89,4.22,4.11
Summer, School of Computer Science,MLG,10607,CS FOR ML,Graduate,8,4.67,4.67,4.33,4.33,4.33,4,4.67,4.33,4.33
Spring, School of Computer Science,MLG,10701,MACHINE LEARNING,Graduate,15.08,4.35,4.19,4.23,3.99,4.37,4.02,4.71,4.02,4.15
Spring, School of Computer Science,MLG,10707,ADV. DEEP LEARNING,Graduate,15.77,4.15,4.18,4.21,3.72,4.31,4.08,4.54,3.97,3.74
Spring, School of Computer Science,MLG,10708,PROB GRAPHCL MODELS,Graduate,13.77,3.57,3.57,3.82,2.9,4.08,3.72,4.38,3.51,3.41
Spring, School of Computer Science,MLG,10716,ADV ML THEORY&METHOD,Graduate,10.79,4.19,4.19,3.88,3.93,4.09,4.07,4.63,3.93,3.84
Spring, School of Computer Science,MLG,10718,DATA ANALYSIS,Graduate,10.31,4.62,4.5,4.62,4.46,4.81,4.27,4.73,4.65,4.35
Spring, School of Computer Science,MLG,10725,CONVEX OPTIMIZATION,Graduate,11.36,4.45,4.42,4.57,3.85,4.68,4.54,4.83,4.44,4.4
Spring, Mellon College of Science,MSC,21111,DIFFERENTIAL CALC,Undergraduate,9.5,4.5,4,4.25,3,4.25,2.5,5,3,3.25
Spring, Mellon College of Science,MSC,21112,INTEGRAL CALCULUS,Undergraduate,10.69,4.18,4.28,4.1,3.85,4.21,4.03,4.64,3.92,3.97
Summer, Mellon College of Science,MSC,21112,INTEGRAL CALCULUS,Undergraduate,13.25,4.75,4,4.5,4.75,4.5,4.75,5,4.5,4.25
Spring, Mellon College of Science,MSC,21120,DIFFERENTIAL INT CAL,Undergraduate,9.09,3.83,3.74,3.91,3.61,3.65,3.86,4.18,3.68,3.61
Spring, Mellon College of Science,MSC,21122,INTEGRTN & APPROX,Undergraduate,10.2,4.12,4.27,4.1,3.55,3.95,3.99,4.43,3.91,3.81
Summer, Mellon College of Science,MSC,21122,INTEGRTN & APPROX,Undergraduate,11.36,4.18,4,4.09,4.09,3.82,3.73,4.73,3.91,4.09
Spring, Mellon College of Science,MSC,21124,CALC II BIO & CHEMST,Undergraduate,6.85,4.08,3.85,3.77,3.77,4.62,4.31,4.85,4.15,4.15
Spring, Mellon College of Science,MSC,21127,CONCEPTS OF MATHMTCS,Undergraduate,10.58,4.64,4.67,4.68,4.37,4.54,4.7,4.8,4.66,4.62
Summer, Mellon College of Science,MSC,21127,CONCEPTS OF MATHMTCS,Undergraduate,17.18,4.56,4.58,4.68,4.42,4.5,4.55,4.76,4.21,4.37
Spring, Mellon College of Science,MSC,21228,DISCRETE MATH,Undergraduate,9.5,4.72,4.33,4.67,4.27,4.5,4.6,4.83,4.5,4.6
Spring, Mellon College of Science,MSC,21236,MTHMTCL STDS ANL II,Undergraduate,14.9,4.8,4.9,4.9,4.6,4.9,4.9,4.9,4.9,4.9
Spring, Mellon College of Science,MSC,21238,MTHML STD ALGEBRA II,Undergraduate,10.21,4.95,5,4.95,4.63,4.84,4.95,5,5,4.95
Spring, Mellon College of Science,MSC,21240,MATRIX ALGBA APPLC,Undergraduate,11.7,3.1,2.9,2.85,2.4,3.05,2.6,3.47,2.53,2.47
Spring, Mellon College of Science,MSC,21241,MATRC & LINR TRNSF,Undergraduate,10.35,4.43,4.54,4.43,4.01,4.29,4.53,4.27,4.37,4.28
Summer, Mellon College of Science,MSC,21241,MATRC & LINR TRNSF,Undergraduate,13.44,4.8,4.73,4.8,4.51,4.84,4.71,4.89,4.71,4.71
Spring, Mellon College of Science,MSC,21254,LIN ALG VEC CALC ENG,Undergraduate,9.06,4.53,4.47,4.59,4.47,4.18,4.29,4.76,4.41,4.47
Spring, Mellon College of Science,MSC,21256,MULTIVARIATE ANALYS,Undergraduate,10.97,3.89,4.01,4.07,3.54,3.67,3.75,4.32,3.75,3.64
Summer, Mellon College of Science,MSC,21256,MULTIVARIATE ANALYS,Undergraduate,13.7,3.9,3.7,3.6,3.3,3.1,3.33,4.33,3.33,3.33
Spring, Mellon College of Science,MSC,21259,CALCULUS IN 3-D,Undergraduate,9.93,3.25,3.4,3.36,2.97,3.29,3.21,3.71,3.11,2.91
Summer, Mellon College of Science,MSC,21259,CALCULUS IN 3-D,Undergraduate,14.54,4.36,4.46,4.46,4.21,4.18,4.5,4.61,4.43,4.22
Spring, Mellon College of Science,MSC,21260,DIFFRENTL EQUATIONS,Undergraduate,8.85,4.04,3.9,3.91,3.61,3.79,3.78,4.31,3.75,3.71
Summer, Mellon College of Science,MSC,21260,DIFFRENTL EQUATIONS,Undergraduate,11.77,4.73,4.73,4.72,4.19,4.46,4.69,4.81,4.5,4.42
Spring, Mellon College of Science,MSC,21261,INTRO ORDNY DIFF EQT,Undergraduate,8.38,4.38,3.96,4.25,3.83,4.33,4.21,4.63,4.04,3.96
Spring, Mellon College of Science,MSC,21268,MULTIDIMNSL CALCULUS,Undergraduate,13.19,4.52,4.48,4.48,3.94,4.39,4.35,4.77,4.48,4.35
Spring, Mellon College of Science,MSC,21269,VECTOR ANALYSIS,Undergraduate,14.22,4.83,4.57,4.43,4.3,4.52,4.78,4.91,4.78,4.65
Spring, Mellon College of Science,MSC,21270,INTRO MATH FINANCE,Undergraduate,8.38,4.63,4.48,4.5,4.18,4.25,4.16,4.8,4.16,4.25
Spring, Mellon College of Science,MSC,21292,OPERATIONS RSCH I,Undergraduate,9.5,4.81,4.88,4.81,4.5,4.94,4.73,4.93,4.73,4.69
Spring, Mellon College of Science,MSC,21300,BASIC LOGIC,Undergraduate,9,4.67,3.83,4.33,4.67,3.83,4.67,5,4.33,4.17
Spring, Mellon College of Science,MSC,21301,COMBINATORICS,Undergraduate,10.18,3.86,4,4,3.23,4.41,4,4.36,3.73,3.68
Spring, Mellon College of Science,MSC,21325,PROBABILITY,Undergraduate,9,3.77,3.71,3.74,3.61,3.94,4,4.23,3.65,3.45
Summer, Mellon College of Science,MSC,21325,PROBABILITY,Undergraduate,19.75,4.25,3.5,3.63,3.25,4.13,4.29,4.5,3.88,3.75
Spring, Mellon College of Science,MSC,21329,SET THEORY,Undergraduate,10.14,4.71,4.86,4.71,4.86,4.71,4.86,5,4.71,4.71
Spring, Mellon College of Science,MSC,21341,LINEAR ALGEBRA,Undergraduate,9.5,4.17,4.5,4.33,3.83,4.17,4,4.5,3.83,3.83
Spring, Mellon College of Science,MSC,21355,PRINCPL REAL ANLYS I,Undergraduate,9.55,4.97,4.86,4.69,4.59,4.66,4.72,4.97,4.79,4.62
Summer, Mellon College of Science,MSC,21355,PRINCPL REAL ANLYS I,Undergraduate,12,4.5,4.33,4,3.33,3.83,3.67,4.83,3.67,3.67
Spring, Mellon College of Science,MSC,21356,PRINC REAL ANLYS II,Undergraduate,10.63,4.75,4.13,4.5,3.88,4.38,4.5,4.38,4.5,4.25
Summer, Mellon College of Science,MSC,21356,PRINC REAL ANLYS II,Undergraduate,14,4.5,4,4.75,2.75,4.25,4.5,5,4.25,3.75
Spring, Mellon College of Science,MSC,21360,DIF GEOM CRVS SURFCS,Undergraduate,7,4.33,4.67,4.33,4.33,4.67,4.33,4.67,4,4
Spring, Mellon College of Science,MSC,21369,NUMERICAL METHODS,Undergraduate,8.47,4.26,4.05,4.21,3.89,4.32,4.32,4.58,4.11,4
Spring, Mellon College of Science,MSC,21373,ALGEBRAIC STRUCTURES,Undergraduate,8.79,4.42,4.16,4.42,4.11,4.17,4.11,4.61,4.21,4.16
Summer, Mellon College of Science,MSC,21373,ALGEBRAIC STRUCTURES,Undergraduate,17.25,4.5,4.5,4.75,4.5,4.75,4.75,4.5,4.75,4.75
Spring, Mellon College of Science,MSC,21375,TOPICS IN ALGEBRA,Undergraduate,7.67,5,4.89,4.89,4.44,4.56,4.89,4.89,4.89,4.89
Spring, Mellon College of Science,MSC,21378,MTH FIX INCOM MARKTS,Undergraduate,9.71,4.95,4.81,4.81,4.71,4.86,4.81,4.86,4.86,4.86
Spring, Mellon College of Science,MSC,21380,INTRO MATH MODELING,Undergraduate,7,3.44,4,3.44,3.67,3.44,3.44,3.78,3.22,3.22
Spring, Mellon College of Science,MSC,21420,CONTNUOUS TIME FINNC,Undergraduate,9.62,4.23,4.38,4.42,4.42,4.42,4.31,4.77,4.08,4.23
Spring, Mellon College of Science,MSC,21465,TOPOLOGY,Undergraduate,9.5,5,4,4,4,5,5,5,5,5
Spring, Mellon College of Science,MSC,21469,COMPUTN INTRO PDE,Undergraduate,10,5,4.75,5,3.25,3.75,4.75,4.75,4.25,4
Spring, Mellon College of Science,MSC,21484,GRAPH THEORY,Undergraduate,11.94,4.8,4.86,4.86,4.6,4.77,4.83,4.83,4.89,4.8
Spring, Mellon College of Science,MSC,21623,COMPLEX ANALYSIS,Graduate,5,5,5,5,4,4,5,5,5,5
Spring, Mellon College of Science,MSC,21630,ORD DIFF EQUATIONS,Graduate,6.5,5,5,5,5,5,5,5,5,5
Spring, Mellon College of Science,MSC,21640,INTRO FUNCTNL ANALY,Graduate,11.75,4.25,4.63,4.5,4.13,4.5,4.5,5,4.38,4.13
Spring, Mellon College of Science,MSC,21702,SET THEORY II,Graduate,8,5,4.67,5,4.67,5,4.67,5,4.67,4.67
Spring, Mellon College of Science,MSC,21721,PROBABILITY,Graduate,10.06,4.88,4.75,4.81,4.5,4.81,4.88,4.81,4.81,4.75
Spring, Mellon College of Science,MSC,21723,ADVANCED REAL ANALYS,Graduate,18.13,4.63,4.88,5,4.5,5,4.75,5,5,4.63
Spring, Mellon College of Science,MSC,21738,EXTREMAL COMBNATRCS,Graduate,5.32,4.79,4.79,4.79,4.32,4.74,4.84,4.89,4.79,4.68
Spring, Mellon College of Science,MSC,21765,PARALLEL & SCI COMP,Graduate,9.5,4.5,4,4.5,4,4.5,4,4.5,4,4
Spring, Mellon College of Science,MSC,21803,MODEL THEORY III,Graduate,7.5,4.83,4.5,4.67,4.17,5,4.67,5,4.83,4.67
Spring, Mellon College of Science,MSC,21820,ADV TOPICS ANALYSIS,Graduate,6.8,4.6,4.8,4.2,3.6,4.4,4.6,5,4.6,4.2
Spring, Mellon College of Science,MSC,21860,ADV TPC NMRCL ANALY,Graduate,9.88,5,4.88,4.75,4.88,4.88,4.75,5,4.75,4.75
Spring, Mellon College of Science,MSC,21882,ADV TPC FINANCL MATH,Graduate,11,5,5,4.75,4.75,5,5,4.75,5,5
Summer, Carnegie Institute of Technology,MSE,27052,INTR NANOSCI TECHNLY,Undergraduate,8.27,4.64,4.36,4.55,3.82,4.36,4.09,5,4.27,4.27
Spring, Carnegie Institute of Technology,MSE,27100,ENG MATERLS OF FUTRE,Undergraduate,6.1,4.33,4.2,4.27,4.1,4.38,4.23,4.51,4.18,4.14
Spring, Carnegie Institute of Technology,MSE,27202,DEFECTS IN MATLS,Undergraduate,10.52,3.92,3.72,3.76,3.68,4.16,3.68,3.92,3.68,3.84
Spring, Carnegie Institute of Technology,MSE,27205,MATERIALS CHARACTZTN,Undergraduate,2.67,3.83,4.06,4.22,3.61,4.28,3.89,4.5,3.89,3.5
Spring, Carnegie Institute of Technology,MSE,27212,DEFECTS IN MATLS,Undergraduate,8,4,4,5,4,4,4,4,4,4
Spring, Carnegie Institute of Technology,MSE,27216,TRANSPRT IN MATERIAL,Undergraduate,7.17,4.56,4.44,4.39,4.17,4.5,4.22,4.61,4.28,4.28
Spring, Carnegie Institute of Technology,MSE,27217,PHASE RELTNS & DIAGM,Undergraduate,10.21,4.53,4.42,4.37,4.37,4.53,4.32,4.68,4.42,4.37
Spring, Carnegie Institute of Technology,MSE,27357,INTRO TO MATLS SELEC,Undergraduate,4.77,4.31,4.31,4.46,4.15,4.62,4.38,4.62,4.23,4.23
Spring, Carnegie Institute of Technology,MSE,27367,SELECT PERFRMC MATRL,Undergraduate,9.72,3.36,2.56,2.88,2.48,3.8,2.8,3.12,2.68,2.4
Spring, Carnegie Institute of Technology,MSE,27402,MSE CAPSTONE CRS II,Undergraduate,10.1,3.6,3.15,3.45,3.15,3.7,3.1,3.35,3.05,3.1
Spring, Carnegie Institute of Technology,MSE,27410,COMPTTNL TECHNQS ENG,Undergraduate,8.5,4.17,4.5,4.67,3.5,4.67,4.5,4.83,4.33,4.33
Spring, Carnegie Institute of Technology,MSE,27505,EXP OF EVERYDAY MATL,Undergraduate,4.25,4.25,3.75,3.88,4.25,4.38,4.13,4.88,4,3.88
Spring, Carnegie Institute of Technology,MSE,27520,TISSUE ENGR,Undergraduate,11.5,4.33,4.17,4.17,4,4.33,4.33,4.17,4.17,4.33
Spring, Carnegie Institute of Technology,MSE,27542,PROC & PROP THIN FLM,Undergraduate,6,5,4.67,4.67,4.33,5,4.67,5,5,4.67
Spring, Carnegie Institute of Technology,MSE,27561,KIN OF MET REAC PROC,Undergraduate,9.5,4.5,5,4.5,3.5,5,4.5,5,4.5,4.5
Spring, Carnegie Institute of Technology,MSE,27565,NANOSTRUCTRD MATRLS,Undergraduate,9.67,4.22,4,4.22,3.56,4.33,4.11,3.78,4,4
Spring, Carnegie Institute of Technology,MSE,27570,PLY BIO MTLS,Undergraduate,7.18,4.91,4.91,4.91,4.91,5,4.82,5,5,4.82
Spring, Carnegie Institute of Technology,MSE,27701,ADDITIVE MANUFCT LAB,Graduate,9,4.35,4.42,4.35,4.09,4.57,4.5,4.79,4.38,4.5
Spring, Carnegie Institute of Technology,MSE,27705,NANOSTRUCD MATERIALS,Graduate,12.8,4.6,4.6,4.2,3.4,4.8,3.6,3.6,3.6,4
Spring, Carnegie Institute of Technology,MSE,27710,SPTP QUAN MECH MATLS,Graduate,11,4.5,4.75,4.67,4.67,4.83,4.67,4.83,4.5,4.75
Spring, Carnegie Institute of Technology,MSE,27715,APP MAG & MAG MATRLS,Graduate,8,4,4,3.67,3,4,3.67,4.33,3.33,3.67
Spring, Carnegie Institute of Technology,MSE,27727,MCHL BEHV EXTM ENVR,Graduate,9.29,4,4,3.86,3.57,4.21,3.64,4.5,3.5,3.43
Spring, Carnegie Institute of Technology,MSE,27731,SPTPC TEXTURE/MICROS,Graduate,14.5,4.38,4.13,4.13,4.13,4.25,4.38,4.5,4.38,4.25
Spring, Carnegie Institute of Technology,MSE,27742,PROC & PROP THIN FLM,Graduate,11.55,4.91,4.36,4.36,4.55,5,4.45,5,4.55,4.55
Spring, Carnegie Institute of Technology,MSE,27761,KIN OF MET REAC PROC,Graduate,9,5,4.83,5,4.83,5,5,5,5,5
Spring, Carnegie Institute of Technology,MSE,27764,SP TP: DTA ANALYTICS,Graduate,11.63,4.44,2.75,3.07,3.27,4,3.44,4.88,3.56,2.88
Spring, Carnegie Institute of Technology,MSE,27770,ELECTRON MAG OP PROP,Graduate,5,5,5,5,5,5,5,5,5,5
Spring, Carnegie Institute of Technology,MSE,27782,PHASE TRNS SOLIDS I,Graduate,10.33,4.89,4.33,4.56,4.44,4.78,4.44,4.89,4.67,4.78
Spring, College of Fine Arts,MUS,57009,VOCAL MSTER CLASS II,Undergraduate,2,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57016,VIOLA STDO PERF CLS,Undergraduate,14,5,5,5,4,5,4,5,5,4
Spring, College of Fine Arts,MUS,57018,DBL BS PERF CLS,Undergraduate,11,4,4,4,4,4,4,4,5,5
Spring, College of Fine Arts,MUS,57021,OBOE PERF CLASS,Undergraduate,8,5,4,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57022,CLARINET PERF CLS,Undergraduate,2,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57030,PERC PERF CLS,Undergraduate,11,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57031,COMPOSERS FORUM,Undergraduate,2.6,2.8,2.8,2.6,2.4,3.2,2.6,2.4,2.2,2.4
Spring, College of Fine Arts,MUS,57098,INSIDE THE MUSIC & V,Undergraduate,2.6,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57099,FRESHMAN SHOWCASE,Undergraduate,5,5,4,4.5,4,4.5,4.5,5,4.5,4
Spring, College of Fine Arts,MUS,57101,INTRO MUSC TECHNLGY,Undergraduate,5.9,3.6,3,3.6,3.5,3.78,3.78,3.22,3.44,3.22
Spring, College of Fine Arts,MUS,57104,EL STDIO (BEG PIANO),Undergraduate,2,4.5,3.75,3.75,4.75,4,4.5,4.5,4.5,4.5
Spring, College of Fine Arts,MUS,57112,MOVEMENT & DANCE II,Undergraduate,5,5,5,5,4,5,4.67,5,4.67,4
Spring, College of Fine Arts,MUS,57117,CHORUS,Undergraduate,5,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57120,ELCTV STUDIO (VOICE),Undergraduate,3.88,4.71,4.65,4.71,4.76,4.76,4.71,4.47,4.71,4.76
Spring, College of Fine Arts,MUS,57121,EL STUDIO (PIANO),Undergraduate,8.11,4.78,4.67,4.78,4.67,4.89,4.67,4.67,4.67,4.78
Spring, College of Fine Arts,MUS,57125,ELECTV STUD (VIOLIN),Undergraduate,8.6,5,5,5,5,5,4.8,5,5,5
Spring, College of Fine Arts,MUS,57127,ELEC STUDIO (CELL0),Undergraduate,3.5,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57129,ELECTV STDO (GUITAR),Undergraduate,4.5,4.83,4.67,4.67,4.67,5,4.67,5,4.67,5
Spring, College of Fine Arts,MUS,57130,ELECTV STDO (FLUTE),Undergraduate,6.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4
Spring, College of Fine Arts,MUS,57132,ELEC STDO (CLARINET),Undergraduate,5,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57134,ELEC STDO (SAXOPHNE),Undergraduate,5,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57140,ELEC STDO (PERCUSSN),Undergraduate,2,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57144,ELEC STDO (JAZZ IMP),Undergraduate,8,5,5,5,5,5,5,5,5,5
Summer, College of Fine Arts,MUS,57149,BASIC HARMONY I,Undergraduate,21,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57150,BASIC HARMONY II,Undergraduate,5,4.5,5,5,5,4,5,5,4.5,4.5
Spring, College of Fine Arts,MUS,57153,HARMONY II,Undergraduate,5.8,4,4,4.2,3.87,4.33,3.8,4.8,3.8,3.87
Spring, College of Fine Arts,MUS,57162,EURHYTHMICS II,Undergraduate,4.73,4.95,4.73,4.86,4.68,4.91,4.86,4.86,4.95,4.82
Spring, College of Fine Arts,MUS,57164,EURHYTHMICS IV,Undergraduate,4.08,4.77,4.62,4.77,4.62,4.85,4.77,4.77,4.77,4.69
Spring, College of Fine Arts,MUS,57171,INTRO MUSIC TECHNLGY,Undergraduate,3.8,2.4,2,2.6,3,2.2,2.8,2.6,2.4,2
Summer, College of Fine Arts,MUS,57173,SURVEY WEST MUS HIST,Undergraduate,8,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57182,SOLFEGE II,Undergraduate,3.29,4.93,4.79,4.86,4.86,4.79,4.64,4.93,4.79,4.71
Spring, College of Fine Arts,MUS,57184,SOLFEGE IV,Undergraduate,6.29,4.71,4.29,4.86,4.29,4.29,4.43,4.43,4.43,3.86
Spring, College of Fine Arts,MUS,57186,ADVANCED SOLFEGE II,Undergraduate,2.5,4.67,4.17,4.67,4.5,4.5,4.5,4.83,4.5,4.5
Summer, College of Fine Arts,MUS,57188,REPERTOIRE & LISTEN,Undergraduate,2,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57190,REP & LISTNING MUS I,Undergraduate,2.33,4,4.67,4.11,3.22,4.22,3.78,4.78,4.11,3.89
Spring, College of Fine Arts,MUS,57191,KEYBOARD STUDIES,Undergraduate,3.2,5,5,4.9,4.9,4.6,5,5,4.9,4.8
Spring, College of Fine Arts,MUS,57212,MOVEMENT & DANCE IV,Undergraduate,2,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57226,CHAMBER MUS: STRG QT,Undergraduate,5,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57227,JAZZ INSTRUMENTL ENS,Undergraduate,4.5,5,4.67,4.67,4.83,4.83,5,5,4.83,4.92
Spring, College of Fine Arts,MUS,57228,CHAMBER MUS: WW&MXD,Undergraduate,2.33,4.33,4.33,4.44,4.44,4.56,4.67,4.56,4.33,4.44
Spring, College of Fine Arts,MUS,57231,CHAMBER ENSEMBLE,Undergraduate,2,4.67,4.67,4.67,4.67,5,5,4.67,4.67,4.67
Spring, College of Fine Arts,MUS,57232,CHAMBER MUS: GUITAR,Undergraduate,5,5,2,2,3,5,3,4,4,3
Spring, College of Fine Arts,MUS,57235,CHAMBER MUSIC: BRASS,Undergraduate,2,4.5,4,4.5,5,5,4.5,4,4,4
Spring, College of Fine Arts,MUS,57241,ACTING II,Undergraduate,4,4.67,5,4.33,4,4.67,4.33,4.67,4.33,4.33
Spring, College of Fine Arts,MUS,57258,20TH-21ST CNTY TECHQ,Undergraduate,5.6,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57271,ORCHESTRATION II,Undergraduate,2,3.5,1,1,1,1,1,1.5,1,1
Spring, College of Fine Arts,MUS,57283,MUSIC HISTORY I,Undergraduate,5,5,5,4.8,4.7,4.5,4.9,5,4.8,4.8
Spring, College of Fine Arts,MUS,57285,MUSIC HISTORY III,Undergraduate,8,4.29,4.43,4.17,4.5,4.33,4.83,4.83,4.17,4.33
Spring, College of Fine Arts,MUS,57290,REP LISTEN MUSCN III,Undergraduate,2,4.17,4.33,4,3,4.33,4.33,4.33,4.17,3.33
Spring, College of Fine Arts,MUS,57296,KEYBOARD STUDIES LAB,Undergraduate,2,5,4.67,4.67,5,4.67,5,5,4.67,4.67
Spring, College of Fine Arts,MUS,57299,BAGPIPE & DRUM BAND,Undergraduate,2,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57300,ADV BGPIPE DRM BAND,Undergraduate,8,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57333,BAND/CHORAL ARRANGNG,Undergraduate,9.5,5,4.5,5,5,4.5,5,5,5,5
Spring, College of Fine Arts,MUS,57336,INSTR/CHOR CONDUCT,Undergraduate,4,5,5,5,5,5,5,5,4.67,4.67
Spring, College of Fine Arts,MUS,57337,SOUND RECORDING,Undergraduate,4.9,4.93,4.69,4.9,4.62,4.86,4.79,4.93,4.9,4.86
Spring, College of Fine Arts,MUS,57338,SOUND EDITING & MSTR,Undergraduate,7.1,4.8,4.4,4.8,4.1,4.7,4.9,4.8,4.7,4.7
Spring, College of Fine Arts,MUS,57340,ACTING IV,Undergraduate,5,5,4.67,5,5,4.67,4.67,5,4.67,4.67
Summer, College of Fine Arts,MUS,57341,SOUND RECORDING WRKS,Undergraduate,6.5,4.83,5,4.83,4.5,5,4.83,5,4.83,4.67
Summer, College of Fine Arts,MUS,57342,SOUND RECORDING WRKS,Undergraduate,8,4.5,4.5,4,4,4,4,4,4,4.5
Spring, College of Fine Arts,MUS,57344,EXPERIMNT SND SYNTH,Undergraduate,5,5,3,4,3,5,4,5,4,4
Spring, College of Fine Arts,MUS,57347,ELCTRNC CMPTR MUSIC,Undergraduate,8,5,4,4,4.67,4.67,4,4.33,4.33,3.67
Spring, College of Fine Arts,MUS,57362,WOODWIND METHODS,Undergraduate,2,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57377,PSYCHOLOGY OF MUSIC,Undergraduate,5,5,4.5,4.75,4.75,4.75,5,5,4.75,4.75
Spring, College of Fine Arts,MUS,57402,ALXDR TCHNQ MUSCNS,Undergraduate,2,5,5,5,5,5,5,5,5,5
Spring, College of Fine Arts,MUS,57408,FORM AND ANALYSIS,Undergraduate,6.13,4,4.87,4.5,4.37,4.25,4.5,5,4.13,4.12
Spring, College of Fine Arts,MUS,57417,MJR VOCL PRF ENSMBLE,Undergraduate,5,4.75,4,3.75,4.25,4,4,4,4.25,4.25
Spring, College of Fine Arts,MUS,57418,MAJR INSTRMTL ENSMBL,Undergraduate,8.92,4.6,4.64,4.64,4.44,4.8,4.71,4.2,4.46,4.54
Spring, College of Fine Arts,MUS,57419,CHORUS,Undergraduate,3.5,4.75,4,4.5,4.75,4.5,4.75,4.25,4.25,4.25
Spring, College of Fine Arts,MUS,57420,JAZZ VOCAL ENSEMBLE,Undergraduate,2,4.4,4.4,4.6,4.2,4.4,4.4,4.6,4.4,4.4
Spring, College of Fine Arts,MUS,57421,EXPLODED ENSEMBLE,Undergraduate,7,5,5,5,5,5,5,5,5,5
